,count
1178,13
1179,3
1180,41
1181,9
1182,11
1183,19
1184,15
1185,15
1186,36
1187,32
1188,29
1189,16
1190,34
1191,41
1192,27
1193,20
1194,48
1195,17
1196,19
1197,17
1198,8
1199,12
1200,15
1201,11
1202,9
1203,6
1204,2
1205,8
1206,4
1207,22
1208,19
1209,37
1210,34
1211,27
1212,34
1213,40
1214,26
1215,26
1216,57
1217,40
1218,50
1219,16
1220,20
1221,18
1222,23
1223,16
1224,8
1225,8
1226,11
1227,31
1228,3
1229,6
1230,12
1231,12
1232,17
1233,32
1234,46
1235,25
1236,31
1237,19
1238,26
1239,24
1240,57
1241,15
1242,44
1243,27
1244,29
1245,16
1246,12
1247,38
1248,29
1249,29
1250,12
1251,10
1252,7
1253,25
1254,16
1255,16
1256,14
1257,30
1258,44
1259,23
1260,20
1261,30
1262,30
1263,36
1264,37
1265,25
1266,42
1267,30
1268,35
1269,26
1270,17
1271,6
1272,15
1273,17
1274,13
1275,6
1276,6
1277,10
1278,4
1279,9
1280,18
1281,8
1282,34
1283,40
1284,18
1285,30
1286,30
1287,49
1288,30
1289,16
1290,23
1291,34
1292,23
1293,46
1294,32
1295,26
1296,21
1297,36
1298,16
1299,19
1300,13
1301,17
1302,10
1303,34
1304,16
1305,53
1306,16
1307,37
1308,25
1309,44
1310,32
1311,35
1312,42
1313,34
1314,18
1315,32
1316,32
1317,31
1318,24
1319,18
1320,20
1321,31
1322,21
1323,22
1324,6
1325,5
1326,8
1327,25
1328,15
1329,35
1330,54
1331,14
1332,33
1333,22
1334,29
1335,33
1336,25
1337,54
1338,34
1339,28
1340,63
1341,21
1342,10
1343,21
1344,13
1345,16
1346,15
1347,4
1348,4
1349,14
1350,15
1351,14
1352,19
1353,34
1354,16
1355,42
1356,20
1357,18
1358,27
1359,36
1360,24
1361,30
1362,18
1363,45
1364,25
1365,23
1366,34
1367,27
1368,19
1369,16
1370,11
1371,19
1372,7
1373,6
1374,17
1375,7
1376,25
1377,40
1378,29
1379,34
1380,29
1381,35
1382,31
1383,53
1384,34
1385,43
1386,26
1387,33
1388,46
1389,19
1390,26
1391,27
1392,20
1393,6
1394,11
1395,20
1396,7
1397,13
1398,12
1399,21
1400,19
1401,34
1402,35
1403,45
1404,24
1405,35
1406,48
1407,63
1408,40
1409,33
1410,20
1411,27
1412,24
1413,28
1414,21
1415,8
1416,16
1417,13
1418,8
1419,12
1420,5
1421,6
1422,24
1423,19
1424,30
1425,20
1426,28
1427,19
1428,23
1429,23
1430,29
1431,37
1432,28
1433,61
1434,26
1435,16
1436,18
1437,23
1438,35
1439,18
1440,14
1441,15
1442,16
1443,19
1444,9
1445,7
1446,11
1447,19
1448,33
1449,73
1450,19
1451,38
1452,25
1453,29
1454,33
1455,34
1456,33
1457,35
1458,50
1459,19
1460,70
1461,32
1462,23
1463,13
1464,30
1465,28
1466,27
1467,33
1468,10
1469,21
1470,4
1471,16
1472,21
1473,26
1474,33
1475,30
1476,18
1477,28
1478,24
1479,23
1480,26
1481,37
1482,21
1483,36
1484,38
1485,21
1486,54
1487,29
1488,15
1489,13
1490,30
1491,8
1492,10
1493,14
1494,21
1495,10
1496,17
1497,21
1498,17
1499,66
1500,21
1501,38
1502,28
1503,29
1504,45
1505,46
1506,40
1507,28
1508,21
1509,32
1510,25
1511,15
1512,17
1513,27
1514,14
1515,13
1516,4
1517,16
1518,26
1519,25
1520,26
1521,28
1522,31
1523,41
1524,46
1525,33
1526,34
1527,32
1528,32
1529,21
1530,14
1531,20
1532,32
1533,25
1534,26
1535,23
1536,10
1537,26
1538,12
1539,18
1540,17
1541,5
1542,7
1543,18
1544,30
1545,20
1546,24
1547,37
1548,43
1549,33
1550,48
1551,45
1552,34
1553,33
1554,17
1555,31
1556,19
1557,14
1558,12
1559,17
1560,15
1561,3
1562,33
1563,10
1564,18
1565,5
1566,10
1567,10
1568,24
1569,31
1570,27
1571,29
1572,24
1573,25
1574,27
1575,13
1576,30
1577,31
1578,30
1579,29
1580,39
1581,29
1582,27
1583,25
1584,41
1585,14
1586,12
1587,14
1588,9
1589,6
1590,9
1591,33
1592,40
1593,35
1594,24
1595,26
1596,46
1597,36
1598,51
1599,46
1600,22
1601,45
1602,35
1603,28
1604,22
1605,12
1606,40
1607,13
1608,30
1609,26
1610,10
1611,5
1612,24
1613,8
1614,11
1615,18
1616,41
1617,51
1618,38
1619,31
1620,25
1621,45
1622,31
1623,37
1624,19
1625,34
1626,32
1627,23
1628,30
1629,37
1630,17
1631,23
1632,9
1633,32
1634,19
1635,20
1636,13
1637,24
1638,14
1639,12
1640,8
1641,16
1642,41
1643,41
1644,36
1645,59
1646,36
1647,38
1648,50
1649,42
1650,30
1651,40
1652,35
1653,24
1654,24
1655,25
1656,21
1657,9
1658,21
1659,24
1660,28
1661,11
1662,10
1663,10
1664,12
1665,25
1666,21
1667,21
1668,27
1669,44
1670,32
1671,31
1672,32
1673,43
1674,32
1675,26
1676,24
1677,27
1678,18
1679,8
1680,19
1681,9
1682,9
1683,9
1684,25
1685,9
1686,18
1687,23
1688,23
1689,42
1690,44
1691,33
1692,36
1693,63
1694,35
1695,35
1696,35
1697,41
1698,44
1699,38
1700,20
1701,39
1702,20
1703,20
1704,14
1705,25
1706,17
1707,7
1708,3
1709,7
1710,36
1711,12
1712,29
1713,40
1714,33
1715,43
1716,14
1717,44
1718,32
1719,35
1720,42
1721,60
1722,39
1723,37
1724,46
1725,36
1726,22
1727,11
1728,19
1729,10
1730,18
1731,11
1732,16
1733,13
1734,11
1735,27
1736,43
1737,31
1738,23
1739,26
1740,32
1741,37
1742,52
1743,27
1744,40
1745,29
1746,53
1747,36
1748,22
1749,20
1750,21
1751,5
1752,25
1753,15
1754,10
1755,9
1756,13
1757,2
1758,15
1759,42
1760,19
1761,23
1762,35
1763,42
1764,30
1765,40
1766,23
1767,35
1768,76
1769,25
1770,30
1771,30
1772,31
1773,23
1774,25
1775,23
1776,16
1777,19
1778,60
1779,17
1780,15
1781,11
1782,9
1783,20
1784,49
1785,31
1786,51
1787,38
1788,29
1789,48
1790,34
1791,30
1792,48
1793,18
1794,22
1795,44
1796,14
1797,32
1798,14
1799,7
1800,16
1801,18
1802,12
1803,12
1804,20
1805,7
1806,13
1807,7
1808,14
1809,22
1810,36
1811,48
1812,23
1813,37
1814,42
1815,32
1816,32
1817,33
1818,41
1819,30
1820,31
1821,30
1822,37
1823,33
1824,30
1825,24
1826,44
1827,27
1828,28
1829,16
1830,26
1831,30
1832,27
1833,39
1834,31
1835,15
1836,19
1837,39
1838,35
1839,48
1840,33
1841,43
1842,20
1843,21
1844,26
1845,18
1846,17
1847,30
1848,12
1849,17
1850,12
1851,15
1852,13
1853,2
1854,15
1855,28
1856,22
1857,53
1858,37
1859,42
1860,58
1861,29
1862,56
1863,53
1864,50
1865,39
1866,44
1867,47
1868,39
1869,38
1870,13
1871,19
1872,22
1873,17
1874,17
1875,14
1876,10
1877,10
1878,16
1879,13
1880,21
1881,11
1882,40
1883,38
1884,57
1885,36
1886,39
1887,39
1888,55
1889,42
1890,48
1891,24
1892,14
1893,18
1894,18
1895,18
1896,16
1897,8
1898,20
1899,35
1900,4
1901,5
1902,11
1903,5
1904,31
1905,33
1906,39
1907,25
1908,29
1909,45
1910,53
1911,49
1912,25
1913,18
1914,17
1915,26
1916,12
1917,27
1918,20
1919,9
1920,14
1921,9
1922,14
1923,5
1924,11
1925,4
1926,19
1927,16
1928,31
1929,41
1930,42
1931,37
1932,37
1933,25
1934,27
1935,36
1936,27
1937,49
1938,33
1939,34
1940,12
1941,24
1942,19
1943,22
1944,17
1945,19
1946,19
1947,7
1948,14
1949,13
1950,12
1951,23
1952,24
1953,24
1954,34
1955,33
1956,42
1957,32
1958,25
1959,25
1960,34
1961,33
1962,51
1963,27
1964,23
1965,36
1966,20
1967,18
1968,24
1969,30
1970,19
1971,15
1972,12
1973,7
1974,10
1975,18
1976,20
1977,24
1978,32
1979,60
1980,45
1981,40
1982,27
1983,35
1984,38
1985,47
1986,27
1987,52
1988,30
1989,33
1990,42
1991,37
1992,37
1993,26
1994,23
1995,28
1996,14
1997,26
1998,19
1999,21
2000,20
2001,17
2002,28
2003,33
2004,18
2005,27
2006,24
2007,39
2008,32
2009,29
2010,47
2011,15
2012,19
2013,15
2014,28
2015,14
2016,11
2017,4
2018,14
2019,13
2020,10
2021,8
2022,12
2023,40
2024,31
2025,32
2026,35
2027,41
2028,25
2029,34
2030,49
2031,24
2032,34
2033,17
2034,24
2035,31
2036,42
2037,25
2038,32
2039,13
2040,11
2041,7
2042,20
2043,7
2044,4
2045,2
2046,9
2047,15
2048,25
2049,35
2050,26
2051,23
2052,45
2053,55
2054,30
2055,23
2056,32
2057,29
2058,25
2059,40
2060,37
2061,32
2062,27
2063,18
2064,30
2065,5
2066,4
2067,4
2068,18
2069,8
2070,14
2071,11
2072,22
2073,20
2074,29
2075,36
2076,27
2077,37
2078,55
2079,25
2080,23
2081,27
2082,30
2083,31
2084,24
2085,29
2086,14
2087,11
2088,9
2089,23
2090,17
2091,1
2092,6
2093,9
2094,29
2095,14
2096,30
2097,21
2098,34
2099,33
2100,25
2101,16
2102,36
2103,29
2104,42
2105,26
2106,55
2107,24
2108,23
2109,28
2110,39
2111,21
2112,23
2113,11
2114,14
2115,18
2116,9
2117,14
2118,6
2119,10
2120,11
2121,40
2122,44
2123,50
2124,43
2125,46
2126,31
2127,37
2128,42
2129,28
2130,41
2131,26
2132,29
2133,50
2134,23
2135,18
2136,37
2137,38
2138,26
2139,23
2140,9
2141,16
2142,9
2143,34
2144,20
2145,28
2146,74
2147,18
2148,35
2149,34
2150,22
2151,37
2152,40
2153,15
2154,48
2155,26
2156,40
2157,36
2158,28
2159,36
2160,27
2161,13
2162,0
2163,9
2164,5
2165,10
2166,15
2167,9
2168,25
2169,30
2170,33
2171,30
2172,32
2173,32
2174,50
2175,27
2176,35
2177,33
2178,25
2179,31
2180,31
2181,38
2182,24
2183,25
2184,15
2185,5
2186,15
2187,14
2188,9
2189,16
2190,9
2191,21
2192,33
2193,46
2194,27
2195,44
2196,43
2197,22
2198,27
2199,37
2200,39
2201,25
2202,24
2203,23
2204,17
2205,33
2206,31
2207,11
2208,24
2209,13
2210,9
2211,7
2212,9
2213,5
2214,18
2215,23
2216,21
2217,34
2218,26
2219,43
2220,30
2221,31
2222,39
2223,53
2224,28
2225,38
2226,42
2227,34
2228,28
2229,13
2230,17
2231,17
2232,8
2233,17
2234,24
2235,5
2236,15
2237,5
2238,11
2239,14
2240,20
2241,22
2242,20
2243,26
2244,19
2245,24
2246,30
2247,43
2248,50
2249,28
2250,50
2251,34
2252,47
2253,26
2254,17
2255,25
2256,23
2257,20
2258,8
2259,7
2260,14
2261,8
2262,7
2263,7
2264,11
2265,28
2266,29
2267,45
2268,32
2269,57
2270,36
2271,28
2272,24
2273,25
2274,54
2275,17
2276,26
2277,41
2278,22
2279,37
2280,22
2281,11
2282,10
2283,5
2284,16
2285,14
2286,18
2287,33
2288,26
2289,31
2290,26
2291,42
2292,40
2293,31
2294,39
2295,38
2296,32
2297,48
2298,18
2299,42
2300,27
2301,34
2302,18
2303,20
2304,27
2305,17
2306,23
2307,7
2308,16
2309,20
2310,23
2311,8
2312,24
2313,16
2314,11
2315,22
2316,31
2317,21
2318,33
2319,24
2320,28
2321,50
2322,41
2323,54
2324,33
2325,16
2326,72
2327,38
2328,37
2329,16
2330,21
2331,12
2332,16
2333,14
2334,14
2335,13
2336,26
2337,18
2338,29
2339,14
2340,20
2341,46
2342,25
2343,24
2344,16
2345,39
2346,12
2347,19
2348,20
2349,22
2350,13
2351,14
2352,18
2353,11
2354,25
2355,9
2356,5
2357,2
2358,7
2359,29
2360,24
2361,53
2362,21
2363,21
2364,31
2365,48
2366,37
2367,18
2368,15
2369,21
2370,38
2371,31
2372,33
2373,32
2374,28
2375,24
2376,13
2377,13
2378,8
2379,6
2380,3
2381,1
2382,8
2383,21
2384,16
2385,31
2386,34
2387,36
2388,20
2389,44
2390,27
2391,44
2392,35
2393,48
2394,35
2395,13
2396,21
2397,29
2398,31
2399,19
2400,21
2401,16
2402,30
2403,10
2404,7
2405,3
2406,4
2407,22
2408,21
2409,23
2410,36
2411,28
2412,22
2413,54
2414,46
2415,61
2416,14
2417,31
2418,32
2419,30
2420,75
2421,19
2422,18
2423,16
2424,31
2425,8
2426,7
2427,7
2428,8
2429,6
2430,3
2431,32
2432,15
2433,50
2434,34
2435,28
2436,41
2437,37
2438,25
2439,31
2440,27
2441,25
2442,43
2443,39
2444,25
2445,33
2446,19
2447,17
2448,20
2449,16
2450,13
2451,28
2452,11
2453,6
2454,6
2455,11
2456,29
2457,46
2458,38
2459,23
2460,35
2461,27
2462,26
2463,28
2464,31
2465,21
2466,27
2467,10
2468,33
2469,15
2470,30
2471,17
2472,39
2473,23
2474,12
2475,16
2476,8
2477,17
2478,10
2479,14
2480,18
2481,16
2482,26
2483,23
2484,24
2485,29
2486,30
2487,38
2488,29
2489,31
2490,30
2491,32
2492,62
2493,28
2494,28
2495,23
2496,16
2497,19
2498,33
2499,11
2500,4
2501,16
2502,60
2503,16
2504,13
2505,10
2506,15
2507,25
2508,26
2509,38
2510,29
2511,41
2512,28
2513,44
2514,59
2515,28
2516,24
2517,22
2518,31
2519,19
2520,19
2521,13
2522,46
2523,11
2524,15
2525,7
2526,4
2527,17
2528,15
2529,29
2530,23
2531,27
2532,25
2533,37
2534,29
2535,26
2536,29
2537,63
2538,25
2539,15
2540,37
2541,45
2542,40
2543,19
2544,12
2545,19
2546,7
2547,6
2548,16
2549,8
2550,12
2551,10
2552,32
2553,30
2554,29
2555,18
2556,34
2557,40
2558,25
2559,29
2560,27
2561,29
2562,41
2563,32
2564,38
2565,23
2566,35
2567,12
2568,21
2569,10
2570,8
2571,16
2572,13
2573,16
2574,20
2575,17
2576,22
2577,33
2578,18
2579,26
2580,31
2581,33
2582,19
2583,31
2584,39
2585,20
2586,27
2587,35
2588,40
2589,35
2590,21
2591,22
2592,8
2593,15
2594,15
2595,7
2596,9
2597,5
2598,16
2599,15
2600,20
2601,26
2602,28
2603,29
2604,23
2605,21
2606,29
2607,40
2608,21
2609,26
2610,43
2611,38
2612,13
2613,15
2614,23
2615,16
2616,27
2617,18
2618,11
2619,12
2620,7
2621,7
2622,16
2623,22
2624,17
2625,51
2626,23
2627,24
2628,41
2629,45
2630,33
2631,28
2632,34
2633,17
2634,31
2635,35
2636,44
2637,18
2638,23
2639,22
2640,17
2641,38
2642,9
2643,6
2644,11
2645,4
2646,7
2647,20
2648,24
2649,24
2650,40
2651,35
2652,36
2653,21
2654,23
2655,27
2656,15
2657,42
2658,26
2659,40
2660,30
2661,17
2662,41
2663,17
2664,12
2665,31
2666,29
2667,11
2668,11
2669,25
2670,9
2671,12
2672,19
2673,8
2674,22
2675,29
2676,17
2677,35
2678,23
2679,22
2680,37
2681,36
2682,25
2683,25
2684,29
2685,35
2686,17
2687,14
2688,12
2689,13
2690,13
2691,6
2692,10
2693,24
2694,15
2695,10
2696,35
2697,25
2698,32
2699,37
2700,34
2701,25
2702,41
2703,54
2704,35
2705,33
2706,40
2707,30
2708,40
2709,9
2710,29
2711,12
2712,10
2713,25
2714,21
2715,20
2716,8
2717,5
2718,14
2719,6
2720,36
2721,42
2722,40
2723,33
2724,47
2725,19
2726,36
2727,24
2728,51
2729,34
2730,31
2731,33
2732,36
2733,24
2734,19
2735,52
2736,10
2737,10
2738,8
2739,16
2740,10
2741,8
2742,7
2743,33
2744,32
2745,28
2746,30
2747,38
2748,31
2749,31
2750,43
2751,32
2752,34
2753,33
2754,42
2755,25
2756,27
2757,60
2758,20
2759,11
2760,9
2761,19
2762,14
2763,4
2764,20
2765,12
2766,12
2767,13
2768,19
2769,27
2770,49
2771,39
2772,36
2773,40
2774,26
2775,25
2776,31
2777,40
2778,43
2779,33
2780,25
2781,17
2782,25
2783,29
2784,20
2785,21
2786,17
2787,2
2788,3
2789,16
2790,6
2791,17
2792,16
2793,23
2794,31
2795,22
2796,25
2797,28
2798,26
2799,30
2800,48
2801,39
2802,34
2803,36
2804,27
2805,29
2806,30
2807,36
2808,34
2809,19
2810,12
2811,18
2812,9
2813,6
2814,9
2815,3
2816,19
2817,23
2818,29
2819,28
2820,12
2821,24
2822,28
2823,24
2824,22
2825,40
2826,33
2827,35
2828,36
2829,26
2830,24
2831,24
2832,22
2833,31
2834,18
2835,11
2836,5
2837,2
2838,5
2839,15
2840,10
2841,29
2842,30
2843,30
2844,31
2845,30
2846,28
2847,29
2848,46
2849,44
2850,35
2851,48
2852,32
2853,26
2854,19
2855,16
2856,16
2857,22
2858,35
2859,8
2860,11
2861,12
2862,3
2863,21
2864,14
2865,71
2866,33
2867,31
2868,33
2869,34
2870,55
2871,43
2872,50
2873,18
2874,32
2875,27
2876,18
2877,49
2878,18
2879,11
2880,12
2881,13
2882,10
2883,16
2884,12
2885,2
2886,17
2887,17
2888,26
2889,25
2890,34
2891,30
2892,18
2893,32
2894,27
2895,37
2896,33
2897,23
2898,37
2899,24
2900,46
2901,35
2902,20
2903,33
2904,5
2905,12
2906,9
2907,9
2908,25
2909,6
2910,7
2911,27
2912,20
2913,16
2914,25
2915,22
2916,57
2917,62
2918,55
2919,26
2920,0
2921,0
2922,0
2923,0
2924,0
2925,4
2926,31
2927,37
2928,15
2929,27
2930,35
2931,5
2932,12
2933,19
2934,23
2935,35
2936,39
2937,76
2938,29
2939,33
2940,34
2941,34
2942,44
2943,78
2944,45
2945,32
2946,37
2947,45
2948,27
2949,41
2950,44
2951,20
2952,37
2953,20
2954,9
2955,10
2956,9
2957,27
2958,21
2959,12
2960,28
2961,39
2962,71
2963,89
2964,66
2965,51
2966,43
2967,39
2968,47
2969,41
2970,22
2971,46
2972,19
2973,68
2974,25
2975,27
2976,24
2977,21
2978,61
2979,17
2980,19
2981,5
2982,6
2983,31
2984,33
2985,28
2986,21
2987,34
2988,35
2989,36
2990,34
2991,31
2992,36
2993,54
2994,23
2995,33
2996,43
2997,38
