,count
30635,36
30636,37
30637,36
30638,34
30639,34
30640,35
30641,36
30642,36
30643,34
30644,29
30645,24
30646,20
30647,17
30648,14
30649,12
30650,10
30651,10
30652,10
30653,11
30654,12
30655,15
30656,19
30657,24
30658,29
30659,32
30660,35
30661,37
30662,38
30663,38
30664,38
30665,37
30666,35
30667,33
30668,31
30669,30
30670,29
30671,28
30672,26
30673,25
30674,23
30675,22
30676,20
30677,19
30678,19
30679,20
30680,22
30681,24
30682,26
30683,27
30684,29
30685,31
30686,33
30687,33
30688,31
30689,28
30690,26
30691,24
30692,23
30693,23
30694,23
30695,24
30696,24
30697,24
30698,23
30699,21
30700,19
30701,18
30702,18
30703,19
30704,22
30705,25
30706,29
30707,32
30708,33
30709,34
30710,33
30711,31
30712,31
30713,31
30714,31
30715,32
30716,33
30717,32
30718,30
30719,28
30720,26
30721,24
30722,22
30723,20
30724,17
30725,16
30726,18
30727,21
30728,25
30729,28
30730,30
30731,30
30732,31
30733,32
30734,33
30735,34
30736,36
30737,38
30738,40
30739,42
30740,45
30741,47
30742,46
30743,42
30744,36
30745,28
30746,22
30747,17
30748,14
30749,13
30750,15
30751,17
30752,20
30753,22
30754,24
30755,25
30756,28
30757,32
30758,36
30759,41
30760,44
30761,44
30762,42
30763,39
30764,35
30765,32
30766,30
30767,28
30768,25
30769,22
30770,19
30771,17
30772,15
30773,15
30774,17
30775,21
30776,27
30777,32
30778,37
30779,40
30780,42
30781,41
30782,40
30783,38
30784,36
30785,35
30786,34
30787,34
30788,33
30789,31
30790,27
30791,23
30792,18
30793,14
30794,11
30795,11
30796,11
30797,13
30798,15
30799,18
30800,21
30801,25
30802,29
30803,31
30804,33
30805,35
30806,36
30807,38
30808,39
30809,38
30810,36
30811,33
30812,29
30813,25
30814,21
30815,17
30816,14
30817,12
30818,11
30819,11
30820,13
30821,16
30822,21
30823,27
30824,31
30825,35
30826,36
30827,37
30828,37
30829,37
30830,37
30831,36
30832,35
30833,33
30834,31
30835,30
30836,29
30837,27
30838,25
30839,24
30840,22
30841,20
30842,17
30843,15
30844,13
30845,13
30846,16
30847,19
30848,22
30849,25
30850,27
30851,28
30852,30
30853,31
30854,32
30855,34
30856,37
30857,39
30858,39
30859,38
30860,37
30861,35
30862,32
30863,28
30864,23
30865,19
30866,16
30867,14
30868,14
30869,14
30870,16
30871,19
30872,22
30873,25
30874,27
30875,29
30876,29
30877,29
30878,29
30879,30
30880,31
30881,31
30882,30
30883,27
30884,23
30885,20
30886,18
30887,17
30888,19
30889,21
30890,23
30891,23
30892,23
30893,22
30894,21
30895,21
30896,22
30897,22
30898,23
30899,24
30900,25
30901,27
30902,30
30903,33
30904,34
30905,33
30906,31
30907,28
30908,25
30909,22
30910,20
30911,18
30912,15
30913,13
30914,11
30915,11
30916,11
30917,13
30918,17
30919,21
30920,26
30921,29
30922,31
30923,32
30924,33
30925,34
30926,34
30927,35
30928,35
30929,35
30930,35
30931,33
30932,30
30933,27
30934,25
30935,22
30936,19
30937,17
30938,15
30939,14
30940,15
30941,16
30942,18
30943,22
30944,25
30945,28
30946,29
30947,30
30948,29
30949,29
30950,30
30951,32
30952,33
30953,34
30954,33
30955,31
30956,28
30957,24
30958,20
30959,16
30960,14
30961,13
30962,12
30963,12
30964,11
30965,11
30966,13
30967,16
30968,21
30969,26
30970,31
30971,35
30972,37
30973,39
30974,40
30975,39
30976,38
30977,36
30978,34
30979,32
30980,30
30981,28
30982,24
30983,20
30984,17
30985,15
30986,14
30987,14
30988,14
30989,16
30990,18
30991,23
30992,28
30993,33
30994,37
30995,40
30996,42
30997,41
30998,39
30999,35
31000,32
31001,30
31002,30
31003,31
31004,32
31005,31
31006,29
31007,25
31008,21
31009,17
31010,14
31011,12
31012,12
31013,15
31014,19
31015,24
31016,30
31017,35
31018,37
31019,37
31020,36
31021,36
31022,35
31023,35
31024,34
31025,34
31026,33
31027,32
31028,31
31029,29
31030,28
31031,27
31032,26
31033,25
31034,22
31035,20
31036,19
31037,19
31038,21
31039,23
31040,26
31041,28
31042,29
31043,30
31044,29
31045,29
31046,29
31047,31
31048,32
31049,33
31050,33
31051,34
31052,34
31053,34
31054,33
31055,31
31056,28
31057,25
31058,22
31059,20
31060,18
31061,17
31062,17
31063,19
31064,22
31065,26
31066,29
31067,31
31068,32
31069,33
31070,33
31071,34
31072,34
31073,33
31074,32
31075,29
31076,27
31077,25
31078,25
31079,24
31080,22
31081,19
31082,17
31083,15
31084,15
31085,16
31086,19
31087,23
31088,28
31089,31
31090,32
31091,32
31092,33
31093,35
31094,38
31095,40
31096,42
31097,42
31098,41
31099,38
31100,35
31101,31
31102,27
31103,23
31104,19
31105,15
31106,13
31107,11
31108,11
31109,12
31110,15
31111,19
31112,24
31113,28
31114,32
31115,34
31116,36
31117,36
31118,36
31119,36
31120,37
31121,39
31122,41
31123,42
31124,41
31125,37
31126,31
31127,25
31128,20
31129,16
31130,13
31131,10
31132,8
31133,7
31134,9
31135,12
31136,18
31137,24
31138,30
31139,34
31140,38
31141,40
31142,41
31143,39
31144,36
31145,31
31146,27
31147,25
31148,23
31149,23
31150,22
31151,21
31152,19
31153,17
31154,15
31155,13
31156,12
31157,12
31158,14
31159,16
31160,19
31161,20
31162,22
31163,23
31164,25
31165,27
31166,30
31167,32
31168,33
31169,32
31170,31
31171,30
31172,28
31173,25
31174,22
31175,20
31176,18
31177,16
31178,15
31179,15
31180,15
31181,16
31182,18
31183,21
31184,24
31185,26
31186,26
31187,27
31188,28
31189,30
31190,31
31191,32
31192,29
31193,25
31194,21
31195,19
31196,19
31197,20
31198,22
31199,24
31200,25
31201,25
31202,23
31203,20
31204,17
31205,15
31206,17
31207,21
31208,28
31209,34
31210,38
31211,40
31212,40
31213,39
31214,37
31215,36
31216,34
31217,32
31218,30
31219,30
31220,29
31221,29
31222,28
31223,26
31224,23
31225,20
31226,17
31227,14
31228,12
31229,11
31230,12
31231,13
31232,15
31233,17
31234,20
31235,23
31236,26
31237,29
31238,31
31239,33
31240,33
31241,33
31242,33
31243,33
31244,33
31245,32
31246,30
31247,26
31248,22
31249,18
31250,14
31251,11
31252,10
31253,11
31254,13
31255,16
31256,21
31257,27
31258,32
31259,36
31260,38
31261,37
31262,35
31263,33
31264,33
31265,33
31266,33
31267,31
31268,28
31269,24
31270,21
31271,19
31272,17
31273,15
31274,12
31275,10
31276,10
31277,12
31278,16
31279,23
31280,30
31281,35
31282,38
31283,39
31284,38
31285,36
31286,35
31287,34
31288,33
31289,31
31290,30
31291,28
31292,26
31293,23
31294,20
31295,17
31296,14
31297,13
31298,12
31299,12
31300,14
31301,16
31302,19
31303,24
31304,29
31305,32
31306,34
31307,35
31308,35
31309,36
31310,35
31311,34
31312,31
31313,29
31314,26
31315,24
31316,23
31317,21
31318,20
31319,18
31320,16
31321,15
31322,14
31323,14
31324,15
31325,16
31326,17
31327,19
31328,21
31329,24
31330,27
31331,29
31332,29
31333,29
31334,28
31335,27
31336,26
31337,25
31338,23
31339,21
31340,19
31341,18
31342,16
31343,14
31344,12
31345,11
31346,10
31347,11
31348,13
31349,15
31350,18
31351,21
31352,23
31353,26
31354,28
31355,32
31356,35
31357,38
31358,39
31359,38
31360,36
31361,33
31362,30
31363,29
31364,28
31365,27
31366,26
31367,24
31368,22
31369,21
31370,18
31371,16
31372,14
31373,14
31374,15
31375,18
31376,23
31377,27
31378,30
31379,32
31380,32
31381,31
31382,32
31383,32
31384,30
31385,27
31386,24
31387,21
31388,20
31389,21
31390,21
31391,21
31392,19
31393,18
31394,16
31395,14
31396,12
31397,12
31398,14
31399,18
31400,23
31401,27
31402,29
31403,29
31404,28
31405,27
31406,27
31407,26
31408,26
31409,26
31410,28
31411,30
31412,32
31413,33
31414,32
31415,28
31416,24
31417,20
31418,17
31419,15
31420,14
31421,15
31422,18
31423,22
31424,25
31425,28
31426,29
31427,30
31428,31
31429,31
31430,32
31431,33
31432,34
31433,34
31434,32
31435,30
31436,26
31437,23
31438,20
31439,18
31440,16
31441,15
31442,14
31443,12
31444,10
31445,9
31446,10
31447,12
31448,16
31449,21
31450,27
31451,32
31452,36
31453,36
31454,33
31455,30
31456,27
31457,27
31458,27
31459,26
31460,25
31461,23
31462,20
31463,18
31464,15
31465,13
31466,11
31467,10
31468,10
31469,11
31470,13
31471,16
31472,19
31473,23
31474,26
31475,29
31476,32
31477,33
31478,33
31479,33
31480,32
31481,31
31482,31
31483,30
31484,29
31485,27
31486,24
31487,19
31488,16
31489,12
31490,10
31491,8
31492,8
31493,9
31494,12
31495,16
31496,21
31497,26
31498,30
31499,32
31500,33
31501,33
31502,33
31503,33
31504,32
31505,31
31506,31
31507,31
31508,32
31509,31
31510,29
31511,25
31512,21
31513,18
31514,17
31515,17
31516,18
31517,21
31518,25
31519,30
31520,34
31521,38
31522,40
31523,40
31524,39
31525,38
31526,37
31527,38
31528,39
31529,40
31530,40
31531,38
31532,37
31533,35
31534,33
31535,31
31536,29
31537,27
31538,24
31539,21
31540,18
31541,16
31542,16
31543,18
31544,23
31545,27
31546,31
31547,32
31548,31
31549,29
31550,27
31551,27
31552,28
31553,30
31554,30
31555,30
31556,29
31557,29
31558,29
31559,28
31560,26
31561,24
31562,21
31563,18
31564,17
31565,17
31566,18
31567,19
31568,21
31569,23
31570,26
31571,30
31572,34
31573,37
31574,37
31575,36
31576,34
31577,32
31578,31
31579,28
31580,25
31581,22
31582,18
31583,15
31584,12
31585,11
31586,11
31587,12
31588,13
31589,14
31590,16
31591,18
31592,20
31593,22
31594,23
31595,24
31596,24
31597,25
31598,27
31599,28
31600,28
31601,27
31602,25
31603,22
31604,20
31605,18
31606,17
31607,16
31608,16
31609,15
31610,14
31611,12
31612,11
31613,10
31614,11
31615,13
31616,16
31617,20
31618,24
31619,27
31620,28
31621,28
31622,29
31623,31
31624,33
31625,35
31626,35
31627,33
31628,31
31629,27
31630,24
31631,20
31632,18
31633,16
31634,15
31635,14
31636,14
31637,15
31638,17
31639,20
31640,23
31641,25
31642,28
31643,29
31644,31
31645,32
31646,33
31647,35
31648,37
31649,37
31650,35
31651,31
31652,28
31653,25
31654,23
31655,20
31656,17
31657,15
31658,13
31659,12
31660,12
31661,13
31662,15
31663,20
31664,25
31665,31
31666,36
31667,39
31668,38
31669,36
31670,34
31671,32
31672,30
31673,29
31674,28
31675,27
31676,26
31677,25
31678,24
31679,21
31680,18
31681,14
31682,11
31683,10
31684,10
31685,12
31686,16
31687,21
31688,26
31689,31
31690,36
31691,39
31692,40
31693,41
31694,40
31695,38
31696,37
31697,35
31698,33
31699,32
31700,30
31701,27
31702,25
31703,23
31704,22
31705,20
31706,17
31707,14
31708,12
31709,11
31710,11
31711,13
31712,15
31713,18
31714,22
31715,25
31716,28
31717,29
31718,30
31719,29
31720,29
31721,30
31722,32
31723,35
31724,36
31725,36
31726,33
31727,28
31728,23
31729,19
31730,16
31731,16
31732,16
31733,17
31734,18
31735,20
31736,21
31737,23
31738,25
31739,26
31740,27
31741,27
31742,27
31743,29
31744,31
31745,34
31746,35
31747,36
31748,34
31749,31
31750,27
31751,24
31752,21
31753,18
31754,16
31755,15
31756,15
31757,15
31758,17
31759,19
31760,22
31761,27
31762,33
31763,40
31764,46
31765,50
31766,51
31767,49
31768,45
31769,41
31770,37
31771,33
31772,31
31773,29
31774,27
31775,25
31776,22
31777,18
31778,15
31779,13
31780,12
31781,12
31782,14
31783,19
31784,24
31785,30
31786,34
31787,37
31788,38
31789,37
31790,36
31791,33
31792,30
31793,26
31794,24
31795,24
31796,24
31797,24
31798,24
31799,23
31800,20
31801,18
31802,15
31803,13
31804,13
31805,14
31806,18
31807,24
31808,30
31809,36
31810,39
31811,41
31812,40
31813,39
31814,38
31815,36
31816,33
31817,30
31818,28
31819,26
31820,24
31821,22
31822,21
31823,19
31824,17
31825,14
31826,12
31827,10
31828,9
31829,10
31830,11
31831,13
31832,16
31833,21
31834,25
31835,27
31836,27
31837,27
31838,27
31839,27
31840,27
31841,26
31842,25
31843,24
31844,23
31845,24
31846,25
31847,27
31848,29
31849,28
31850,25
31851,20
31852,17
31853,16
31854,16
31855,18
31856,20
31857,22
31858,24
31859,26
31860,27
31861,28
31862,30
31863,32
31864,35
31865,39
31866,42
31867,44
31868,44
31869,43
31870,40
31871,36
31872,31
31873,27
31874,22
31875,18
31876,15
31877,13
31878,13
31879,15
31880,18
31881,21
31882,25
31883,27
31884,30
31885,32
31886,34
31887,34
31888,33
31889,32
31890,29
31891,27
31892,25
31893,23
31894,23
31895,24
31896,26
31897,26
31898,25
31899,23
31900,21
31901,20
31902,19
31903,19
31904,19
31905,19
31906,20
31907,21
31908,23
31909,26
31910,30
31911,32
31912,32
31913,31
31914,29
31915,27
31916,26
31917,25
31918,23
31919,21
31920,17
31921,14
31922,12
31923,11
31924,12
31925,16
31926,21
31927,26
31928,29
31929,31
31930,32
31931,32
31932,33
31933,32
31934,32
31935,30
31936,29
31937,28
31938,27
31939,26
31940,25
31941,24
31942,23
31943,21
31944,18
31945,15
31946,13
31947,12
31948,12
31949,13
31950,15
31951,19
31952,24
31953,31
31954,37
31955,42
31956,44
31957,45
31958,43
31959,41
31960,38
31961,35
31962,33
31963,32
31964,31
31965,29
31966,27
31967,24
31968,22
31969,20
31970,17
31971,14
31972,12
31973,12
31974,14
31975,19
31976,25
31977,29
31978,32
31979,34
31980,35
31981,36
31982,38
31983,40
31984,42
31985,43
31986,43
31987,42
31988,41
31989,39
31990,36
31991,32
31992,28
31993,25
31994,22
31995,19
31996,17
31997,17
31998,18
31999,22
32000,26
32001,30
32002,33
32003,35
32004,35
32005,35
32006,36
32007,37
32008,38
32009,38
32010,37
32011,35
32012,31
32013,27
32014,23
32015,20
32016,17
32017,15
32018,13
32019,12
32020,12
32021,13
32022,17
32023,23
32024,29
32025,35
32026,40
32027,42
32028,43
32029,42
32030,42
32031,42
32032,43
32033,44
32034,44
32035,41
32036,36
32037,31
32038,27
32039,25
32040,24
32041,24
32042,23
32043,23
32044,22
32045,22
32046,22
32047,22
32048,23
32049,24
32050,25
32051,26
32052,27
32053,29
32054,31
32055,34
32056,37
32057,39
32058,40
32059,39
32060,38
32061,36
32062,35
32063,33
32064,30
32065,25
32066,21
32067,17
32068,14
32069,13
32070,12
32071,14
32072,16
32073,19
32074,23
32075,25
32076,27
32077,29
32078,31
32079,32
32080,32
32081,32
32082,33
32083,34
32084,34
32085,33
32086,30
32087,26
32088,22
32089,20
32090,19
32091,18
32092,18
32093,18
32094,18
32095,20
32096,23
32097,26
32098,29
32099,32
32100,34
32101,36
32102,37
32103,37
32104,36
32105,34
32106,31
32107,28
32108,25
32109,23
32110,21
32111,19
32112,17
32113,15
32114,13
32115,11
32116,9
32117,9
32118,10
32119,13
32120,17
32121,21
32122,26
32123,29
32124,32
32125,34
32126,34
32127,34
32128,33
32129,31
32130,30
32131,29
32132,27
32133,25
32134,23
32135,20
32136,17
32137,15
32138,13
32139,13
32140,14
32141,16
32142,19
32143,22
32144,25
32145,29
32146,33
32147,37
32148,40
32149,42
32150,41
32151,38
32152,36
32153,34
32154,32
32155,31
32156,28
32157,25
32158,23
32159,21
32160,19
32161,17
32162,15
32163,14
32164,14
32165,15
32166,17
32167,20
32168,24
32169,27
32170,30
32171,33
32172,34
32173,34
32174,33
32175,32
32176,31
32177,31
32178,31
32179,30
32180,29
32181,28
32182,25
32183,21
32184,17
32185,14
32186,13
32187,13
32188,15
32189,19
32190,24
32191,30
32192,36
32193,41
32194,44
32195,46
32196,45
32197,43
32198,42
32199,41
32200,40
32201,39
32202,38
32203,36
32204,34
32205,32
32206,29
32207,28
32208,27
32209,26
32210,25
32211,23
32212,21
32213,19
32214,19
32215,22
32216,27
32217,33
32218,36
32219,38
32220,40
32221,41
32222,42
32223,45
32224,48
32225,50
32226,50
32227,48
32228,44
32229,40
32230,37
32231,35
32232,35
32233,34
32234,31
32235,26
32236,20
32237,17
32238,16
32239,20
32240,25
32241,30
32242,34
32243,37
32244,40
32245,44
32246,47
32247,48
32248,47
32249,44
32250,40
32251,35
32252,31
32253,27
32254,24
32255,23
32256,23
32257,23
32258,22
32259,20
32260,18
32261,17
32262,18
32263,20
32264,24
32265,27
32266,32
32267,36
32268,40
32269,43
32270,44
32271,43
32272,41
32273,38
32274,35
32275,32
32276,29
32277,26
32278,23
32279,20
32280,18
32281,16
32282,13
32283,11
32284,10
32285,12
32286,17
32287,23
32288,31
32289,38
32290,43
32291,45
32292,45
32293,43
32294,42
32295,42
32296,42
32297,41
32298,39
32299,35
32300,32
32301,30
32302,28
32303,26
32304,23
32305,21
32306,20
32307,19
32308,19
32309,18
32310,19
32311,22
32312,26
32313,31
32314,36
32315,42
32316,48
32317,53
32318,54
32319,51
32320,46
32321,41
32322,38
32323,35
32324,33
32325,30
32326,26
32327,23
32328,20
32329,17
32330,15
32331,13
32332,12
32333,13
32334,17
32335,23
32336,30
32337,35
32338,39
32339,40
32340,41
32341,41
32342,42
32343,42
32344,41
32345,38
32346,33
32347,28
32348,23
32349,20
32350,18
32351,15
32352,13
32353,11
32354,10
32355,9
32356,10
32357,12
32358,16
32359,21
32360,26
32361,30
32362,34
32363,36
32364,36
32365,35
32366,34
32367,34
32368,34
32369,34
32370,33
32371,32
32372,30
32373,28
32374,26
32375,23
32376,21
32377,20
32378,19
32379,17
32380,15
32381,13
32382,14
32383,16
32384,21
32385,26
32386,31
32387,34
32388,36
32389,38
32390,40
32391,42
32392,43
32393,43
32394,43
32395,41
32396,38
32397,34
32398,31
32399,31
32400,31
32401,32
32402,30
32403,26
32404,23
32405,22
32406,22
32407,23
32408,25
32409,28
32410,32
32411,36
32412,38
32413,41
32414,42
32415,42
32416,40
32417,36
32418,32
32419,29
32420,27
32421,25
32422,23
32423,21
32424,18
32425,16
32426,14
32427,13
32428,14
32429,15
32430,18
32431,22
32432,27
32433,31
32434,35
32435,37
32436,39
32437,39
32438,38
32439,38
32440,38
32441,40
32442,42
32443,42
32444,40
32445,35
32446,29
32447,24
32448,20
32449,17
32450,15
32451,13
32452,13
32453,13
32454,16
32455,21
32456,26
32457,32
32458,36
32459,38
32460,40
32461,41
32462,42
32463,43
32464,42
32465,39
32466,35
32467,30
32468,27
32469,25
32470,25
32471,24
32472,22
32473,19
32474,16
32475,13
32476,12
32477,12
32478,15
32479,21
32480,28
32481,34
32482,39
32483,42
32484,43
32485,41
32486,38
32487,34
32488,31
32489,31
32490,31
32491,32
32492,31
32493,29
32494,25
32495,22
32496,20
32497,18
32498,18
32499,17
32500,15
32501,14
32502,14
32503,16
32504,20
32505,25
32506,29
32507,31
32508,30
32509,28
32510,26
32511,24
32512,23
32513,24
32514,25
32515,26
32516,27
32517,26
32518,25
32519,22
32520,19
32521,17
32522,15
32523,14
32524,13
32525,14
32526,16
32527,19
32528,24
32529,28
32530,32
32531,34
32532,35
32533,35
32534,34
32535,34
32536,34
32537,33
32538,32
32539,30
32540,29
32541,28
32542,29
32543,29
32544,29
32545,26
32546,23
32547,18
32548,15
32549,14
32550,15
32551,17
32552,20
32553,23
32554,26
32555,30
32556,34
32557,36
32558,36
32559,34
32560,32
32561,29
32562,27
32563,26
32564,27
32565,28
32566,28
32567,27
32568,25
32569,22
32570,19
32571,17
32572,15
32573,14
32574,14
32575,15
32576,16
32577,18
32578,19
32579,22
32580,26
32581,30
32582,35
32583,37
32584,38
32585,36
32586,33
32587,29
32588,26
32589,23
32590,21
32591,19
32592,17
32593,15
32594,14
32595,13
32596,13
32597,14
32598,17
32599,23
32600,29
32601,35
32602,39
32603,41
32604,42
32605,43
32606,44
32607,45
32608,45
32609,43
32610,39
32611,34
32612,28
32613,22
32614,17
32615,14
32616,12
32617,10
32618,9
32619,9
32620,11
32621,14
32622,19
32623,25
32624,32
32625,37
32626,38
32627,38
32628,37
32629,37
32630,39
32631,43
32632,44
32633,43
32634,39
32635,34
32636,32
32637,30
32638,28
32639,26
32640,22
32641,19
32642,16
32643,14
32644,14
32645,15
32646,19
32647,23
32648,28
32649,32
32650,33
32651,32
32652,30
32653,28
32654,28
32655,28
32656,28
32657,27
32658,25
32659,23
32660,20
32661,18
32662,17
32663,16
32664,15
32665,15
32666,15
32667,15
32668,15
32669,17
32670,21
32671,26
32672,31
32673,33
32674,35
32675,35
32676,35
32677,35
32678,35
32679,36
32680,36
32681,35
32682,33
32683,30
32684,27
32685,25
32686,24
32687,22
32688,19
32689,15
32690,11
32691,9
32692,10
32693,13
32694,18
32695,23
32696,29
32697,33
32698,36
32699,36
32700,35
32701,33
32702,32
32703,32
32704,35
32705,38
32706,39
32707,39
32708,37
32709,35
32710,31
32711,27
32712,23
32713,20
32714,17
32715,15
32716,13
32717,13
32718,14
32719,16
32720,18
32721,20
32722,21
32723,23
32724,25
32725,27
32726,29
32727,30
32728,30
32729,31
32730,31
32731,32
32732,33
32733,33
32734,32
32735,30
32736,29
32737,28
32738,29
32739,30
32740,31
32741,31
32742,29
32743,27
32744,28
32745,29
32746,32
32747,33
32748,34
32749,33
32750,33
32751,33
32752,34
32753,34
32754,32
32755,29
32756,26
32757,23
32758,20
32759,18
32760,16
32761,14
32762,13
32763,13
32764,13
32765,15
32766,18
32767,22
32768,26
32769,30
32770,33
32771,35
32772,36
32773,36
32774,35
32775,34
32776,32
32777,32
32778,31
32779,30
32780,29
32781,27
32782,24
32783,21
32784,18
32785,16
32786,15
32787,14
32788,14
32789,15
32790,16
32791,18
32792,20
32793,22
32794,24
32795,26
32796,27
32797,29
32798,31
32799,33
32800,35
32801,35
32802,34
32803,32
32804,29
32805,24
32806,19
32807,15
32808,12
32809,9
32810,8
32811,7
32812,8
32813,10
32814,13
32815,15
32816,18
32817,20
32818,23
32819,27
32820,30
32821,33
32822,35
32823,36
32824,35
32825,34
32826,33
32827,31
32828,29
32829,26
32830,23
32831,20
32832,17
32833,15
32834,14
32835,12
32836,11
32837,11
32838,12
32839,16
32840,21
32841,26
32842,29
32843,30
32844,29
32845,29
32846,28
32847,28
32848,28
32849,27
32850,26
32851,26
32852,27
32853,27
32854,26
32855,25
32856,22
32857,19
32858,15
32859,13
32860,13
32861,14
32862,17
32863,20
32864,22
32865,25
32866,26
32867,27
32868,27
32869,27
32870,29
32871,32
32872,36
32873,39
32874,39
32875,36
32876,31
32877,26
32878,21
32879,17
32880,15
32881,12
32882,10
32883,9
32884,8
32885,9
32886,12
32887,17
32888,22
32889,26
32890,30
32891,33
32892,35
32893,36
32894,38
32895,40
32896,41
32897,40
32898,39
32899,38
32900,37
32901,35
32902,33
32903,31
32904,27
32905,24
32906,22
32907,21
32908,21
32909,22
32910,22
32911,23
32912,25
32913,26
32914,27
32915,27
32916,28
32917,31
32918,34
32919,36
32920,37
32921,37
32922,35
32923,32
32924,29
32925,24
32926,20
32927,17
32928,17
32929,17
32930,18
32931,18
32932,18
32933,19
32934,23
32935,27
32936,32
32937,35
32938,36
32939,36
32940,36
32941,35
32942,34
32943,33
32944,31
32945,29
32946,26
32947,22
32948,20
32949,19
32950,18
32951,16
32952,14
32953,12
32954,10
32955,10
32956,10
32957,13
32958,16
32959,20
32960,24
32961,27
32962,28
32963,29
32964,30
32965,32
32966,35
32967,39
32968,42
32969,43
32970,41
32971,37
32972,33
32973,28
32974,24
32975,20
32976,16
32977,13
32978,12
32979,12
32980,12
32981,13
32982,15
32983,18
32984,22
32985,25
32986,28
32987,31
32988,33
32989,35
32990,36
32991,37
32992,37
32993,37
32994,36
32995,35
32996,34
32997,31
32998,28
32999,25
33000,21
33001,18
33002,15
33003,13
33004,13
33005,14
33006,17
33007,21
33008,26
33009,30
33010,34
33011,36
33012,36
33013,35
33014,34
33015,33
33016,33
33017,33
33018,34
33019,33
33020,30
33021,25
33022,21
33023,18
33024,16
33025,16
33026,16
33027,15
33028,15
33029,15
33030,17
33031,19
33032,23
33033,28
33034,32
33035,36
33036,38
33037,40
33038,41
33039,42
33040,41
33041,40
33042,38
33043,35
33044,33
33045,32
33046,31
33047,29
33048,27
33049,23
33050,20
33051,16
33052,14
33053,13
33054,15
33055,18
33056,21
33057,25
33058,28
33059,29
33060,31
33061,32
33062,35
33063,37
33064,39
33065,40
33066,40
33067,40
33068,39
33069,39
33070,38
33071,36
33072,33
33073,29
33074,24
33075,19
33076,16
33077,14
33078,15
33079,18
33080,22
33081,28
33082,33
33083,38
33084,41
33085,42
33086,41
33087,38
33088,36
33089,34
33090,31
33091,29
33092,26
33093,25
33094,24
33095,25
33096,24
33097,23
33098,20
33099,18
33100,16
33101,16
33102,18
33103,23
33104,29
33105,36
33106,41
33107,44
33108,45
33109,44
33110,43
33111,42
33112,41
33113,39
33114,37
33115,33
33116,28
33117,25
33118,22
33119,21
33120,19
33121,17
33122,14
33123,12
33124,11
33125,13
33126,16
33127,21
33128,27
33129,33
33130,37
33131,40
33132,40
33133,40
33134,40
33135,40
33136,39
33137,38
33138,36
33139,34
33140,32
33141,29
33142,25
33143,20
33144,16
33145,12
33146,11
33147,12
33148,13
33149,14
33150,16
33151,19
33152,23
33153,28
33154,34
33155,38
33156,39
33157,40
33158,40
33159,39
33160,38
33161,36
33162,34
33163,33
33164,33
33165,32
33166,31
33167,27
33168,23
33169,19
33170,17
33171,15
33172,15
33173,15
33174,16
33175,19
33176,22
33177,26
33178,29
33179,33
33180,35
33181,37
33182,38
33183,37
33184,35
33185,33
33186,31
33187,28
33188,25
33189,22
33190,20
33191,17
33192,16
33193,15
33194,15
33195,16
33196,18
33197,22
33198,25
33199,29
33200,32
33201,35
33202,37
33203,38
33204,40
33205,41
33206,42
33207,42
33208,41
33209,40
33210,39
33211,38
33212,36
33213,34
33214,31
33215,28
33216,24
33217,20
33218,16
33219,14
33220,12
33221,13
33222,14
33223,16
33224,18
33225,20
33226,22
33227,24
33228,26
33229,28
33230,30
33231,31
33232,33
33233,34
33234,35
33235,36
33236,36
33237,35
33238,33
33239,30
33240,26
33241,22
33242,18
33243,15
33244,13
33245,13
33246,14
33247,16
33248,19
33249,22
33250,26
33251,31
33252,36
33253,41
33254,43
33255,43
33256,41
33257,37
33258,33
33259,30
33260,26
33261,23
33262,21
33263,18
33264,15
33265,13
33266,12
33267,12
33268,13
33269,15
33270,18
33271,22
33272,25
33273,29
33274,30
33275,30
33276,29
33277,28
33278,26
33279,25
33280,23
33281,22
33282,22
33283,22
33284,23
33285,22
33286,22
33287,20
33288,19
33289,18
33290,17
33291,17
33292,17
33293,19
33294,21
33295,24
33296,26
33297,28
33298,30
33299,30
33300,31
33301,31
33302,32
33303,32
33304,32
33305,32
33306,32
33307,31
33308,28
33309,24
33310,20
33311,17
33312,15
33313,13
33314,13
33315,13
33316,15
33317,19
33318,23
33319,26
33320,28
33321,28
33322,29
33323,30
33324,31
33325,32
33326,32
33327,33
33328,33
33329,33
33330,33
33331,32
33332,31
33333,29
33334,26
33335,22
33336,19
33337,16
33338,15
33339,13
33340,12
33341,12
33342,14
33343,18
33344,23
33345,29
33346,34
33347,38
33348,40
33349,41
33350,41
33351,39
33352,35
33353,30
33354,27
33355,25
33356,25
33357,24
33358,23
33359,21
33360,19
33361,18
33362,17
33363,14
33364,12
33365,11
33366,13
33367,18
33368,23
33369,27
33370,29
33371,31
33372,32
33373,36
33374,40
33375,43
33376,44
33377,43
33378,40
33379,36
33380,32
33381,28
33382,24
33383,21
33384,20
33385,19
33386,18
33387,17
33388,17
33389,17
33390,18
33391,19
33392,19
33393,19
33394,20
33395,22
33396,24
33397,26
33398,28
33399,29
33400,31
33401,32
33402,32
33403,31
33404,28
33405,26
33406,24
33407,23
33408,24
33409,23
33410,22
33411,19
33412,16
33413,14
33414,14
33415,16
33416,19
33417,23
33418,28
33419,32
33420,34
33421,33
33422,31
33423,28
33424,26
33425,25
33426,25
33427,25
33428,24
33429,22
33430,21
33431,19
33432,16
33433,14
